name,item,form_set,perm,way_of_asking,context,prompt_text,model,logprobs_dict
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -14.974891901016235, 'layman': -13.763954401016235, 'laywoman': -18.54430277645588}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -14.90683126449585, 'layman': -13.80526876449585, 'laywoman': -17.91030476242304}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -13.69278621673584, 'layman': -14.27091121673584, 'laywoman': -17.894933234900236}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -14.991628885269165, 'layman': -13.726003885269165, 'laywoman': -17.87369504198432}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -12.74193024635315, 'layman': -12.96849274635315, 'laywoman': -15.943417243659496}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -13.428406715393066, 'layman': -12.748719334602356, 'laywoman': -17.292815886437893}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -14.145226001739502, 'layman': -13.801476001739502, 'laywoman': -17.342837885022163}"
Leighton,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'layperson': -14.955018043518066, 'layman': -13.681580543518066, 'laywoman': -17.30238612368703}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -10.563976153731346, 'policeman': -9.929856337606907, 'policewoman': -13.789749220944941}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -10.390350177884102, 'policeman': -10.49994820356369, 'policewoman': -13.787038621958345}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -10.88887643814087, 'policeman': -10.267483785748482, 'policewoman': -13.785213576164097}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -11.054695814847946, 'policeman': -10.201123986393213, 'policewoman': -13.974297650158405}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -10.544714093208313, 'policeman': -9.883740067481995, 'policewoman': -14.043025301303715}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -11.902553141117096, 'policeman': -11.087398119270802, 'policewoman': -15.145480435341597}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -10.909237772226334, 'policeman': -10.357743188738823, 'policewoman': -13.899715717416257}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -12.916382908821106, 'policeman': -11.82312262058258, 'policewoman': -14.9640052607283}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -12.470675647258759, 'policeman': -12.123293310403824, 'policewoman': -16.066890648566186}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -12.244155049324036, 'policeman': -11.450668752193451, 'policewoman': -15.307660947553813}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -12.041251584887505, 'policeman': -12.467435121536255, 'policewoman': -15.766807589214295}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -13.0395667552948, 'policeman': -10.86557224392891, 'policewoman': -15.625472831074148}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -13.050709575414658, 'policeman': -13.707856148481369, 'policewoman': -15.83882011519745}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -10.899370670318604, 'policeman': -10.452487997710705, 'policewoman': -14.360214999411255}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -15.003289878368378, 'policeman': -14.275191754102707, 'policewoman': -16.76643127016723}"
Leighton,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'police officer': -14.016901940107346, 'policeman': -13.336531810462475, 'policewoman': -15.508599466644228}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -12.411183714866638, 'salesman': -11.239308685064316, 'saleswoman': -15.237333081662655}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -12.547277092933655, 'salesman': -11.437902092933655, 'saleswoman': -15.303659275174141}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -13.100661158561707, 'salesman': -11.608473658561707, 'saleswoman': -15.617973169311881}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -13.097475171089172, 'salesman': -11.738100171089172, 'saleswoman': -15.70676339417696}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -12.356059074401855, 'salesman': -11.05918401479721, 'saleswoman': -15.15542777813971}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -13.24285888671875, 'salesman': -11.742858827114105, 'saleswoman': -15.803974982351065}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -12.643438577651978, 'salesman': -11.252813547849655, 'saleswoman': -15.443368582054973}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -13.049540042877197, 'salesman': -11.815165042877197, 'saleswoman': -15.319298703223467}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -14.415892601013184, 'salesman': -12.009642481803894, 'saleswoman': -16.902763763442636}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -13.943877220153809, 'salesman': -11.545439600944519, 'saleswoman': -16.425335015170276}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -14.89124858379364, 'salesman': -14.71937358379364, 'saleswoman': -17.506703110411763}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -14.512885808944702, 'salesman': -12.505073219537735, 'saleswoman': -16.327894611284137}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -16.08475649356842, 'salesman': -15.80350649356842, 'saleswoman': -17.674956679344177}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -13.287635087966919, 'salesman': -11.740760028362274, 'saleswoman': -15.86802781932056}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -16.786385774612427, 'salesman': -16.067635774612427, 'saleswoman': -18.093318957835436}"
Leighton,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'salesperson': -15.908770561218262, 'salesman': -14.260333061218262, 'saleswoman': -16.68571775779128}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -16.698866605758667, 'stuntman': -14.136366605758667, 'stuntwoman': -18.772884065285325}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -15.594265937805176, 'stuntman': -13.80520349740982, 'stuntwoman': -17.55100150220096}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -16.367159843444824, 'stuntman': -13.679659724235535, 'stuntwoman': -18.218216605484486}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -16.853057622909546, 'stuntman': -13.923370212316513, 'stuntwoman': -18.35919287893921}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -17.127429962158203, 'stuntman': -14.127429872751236, 'stuntwoman': -18.85628099553287}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -17.73518395423889, 'stuntman': -14.844558954238892, 'stuntwoman': -19.132158948108554}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -16.646021604537964, 'stuntman': -13.552271664142609, 'stuntwoman': -18.11190325766802}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -17.30944013595581, 'stuntman': -14.53600263595581, 'stuntwoman': -16.642105970531702}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -17.349749088287354, 'stuntman': -15.201311588287354, 'stuntwoman': -18.488482043147087}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -18.612040519714355, 'stuntman': -16.018290519714355, 'stuntwoman': -19.217080398462713}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -17.673471450805664, 'stuntman': -15.610971331596375, 'stuntwoman': -18.67586866673082}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -18.713637828826904, 'stuntman': -15.612075090408325, 'stuntwoman': -19.637722415849566}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -16.02434992790222, 'stuntman': -14.930599927902222, 'stuntwoman': -16.07221981137991}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -16.57875895500183, 'stuntman': -14.094384014606476, 'stuntwoman': -17.848037656396627}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -19.97605872154236, 'stuntman': -17.42918372154236, 'stuntwoman': -19.854500468820333}"
Leighton,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'stunt double': -18.46672821044922, 'stuntman': -15.162040710449219, 'stuntwoman': -17.869174310937524}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -12.21314124763012, 'weatherman': -12.36936341971159, 'weatherwoman': -17.62165580689907}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -11.803896009922028, 'weatherman': -12.321206856518984, 'weatherwoman': -16.66495868563652}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -12.166558980941772, 'weatherman': -12.541191518306732, 'weatherwoman': -17.227215349674225}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -12.757079258561134, 'weatherman': -12.303109861910343, 'weatherwoman': -17.86711087822914}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -12.8105488717556, 'weatherman': -12.103058002889156, 'weatherwoman': -17.688744455575943}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -13.712681233882904, 'weatherman': -13.41914764046669, 'weatherwoman': -18.511475205421448}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -12.53140276670456, 'weatherman': -12.010440908372402, 'weatherwoman': -17.103667497634888}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -13.126990169286728, 'weatherman': -13.702880892902613, 'weatherwoman': -17.711445033550262}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -14.137629389762878, 'weatherman': -13.702091068029404, 'weatherwoman': -19.1765074133873}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -14.05549892783165, 'weatherman': -14.110256478190422, 'weatherwoman': -18.541769832372665}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -14.440584652125835, 'weatherman': -14.545678979717195, 'weatherwoman': -17.233476549386978}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -15.89087188243866, 'weatherman': -15.232462882995605, 'weatherwoman': -18.903080999851227}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -14.970854967832565, 'weatherman': -15.724557291716337, 'weatherwoman': -17.08643752709031}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -13.294315308332443, 'weatherman': -13.370843291282654, 'weatherwoman': -17.378510296344757}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -15.466289460659027, 'weatherman': -16.031320348381996, 'weatherwoman': -18.701091792434454}"
Leighton,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",llama-2-7B,"{'meteorologist': -15.348248064517975, 'weatherman': -16.283277608454227, 'weatherwoman': -17.28938962519169}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.31225872039795, 'anchorman': -16.386225882917643, 'anchorwoman': -18.681703560985625}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.51584243774414, 'anchorman': -16.641738031990826, 'anchorwoman': -17.843832566402853}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.735468864440918, 'anchorman': -16.634317111223936, 'anchorwoman': -18.126160517334938}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.494123458862305, 'anchorman': -16.0785677023232, 'anchorwoman': -18.411718589253724}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.541326522827148, 'anchorman': -16.49130571819842, 'anchorwoman': -19.019005469977856}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -12.145364761352539, 'anchorman': -15.44103274634108, 'anchorwoman': -19.127672363072634}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.796496391296387, 'anchorman': -16.169034973718226, 'anchorwoman': -18.989051488228142}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.81859016418457, 'anchorman': -16.390029941685498, 'anchorwoman': -17.591376007068902}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.339252471923828, 'anchorman': -16.12019871175289, 'anchorwoman': -17.139646059833467}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.556036949157715, 'anchorman': -15.843235922977328, 'anchorwoman': -18.418192724697292}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -12.714488983154297, 'anchorman': -17.63331399485469, 'anchorwoman': -19.14749819971621}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -12.439322471618652, 'anchorman': -17.769161600619555, 'anchorwoman': -19.74583647493273}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -13.109407424926758, 'anchorman': -18.406337779015303, 'anchorwoman': -18.64527438953519}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -11.622098922729492, 'anchorman': -15.756168600171804, 'anchorwoman': -17.492413354106247}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -13.061477661132812, 'anchorman': -18.418315440416336, 'anchorwoman': -18.811647683382034}"
Dakota,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Dakota is an ____."" is [FORM]",llama-2-7B,"{'anchor': -13.637442588806152, 'anchorman': -17.106872383505106, 'anchorwoman': -19.048043742775917}"
Dakota,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Dakota is a ____."" is [FORM]",llama-2-7B,"{'flight attendant': -14.47622337937355, 'steward': -12.46068787574768, 'stewardess': -13.723522663116455}"
Dakota,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Dakota is a ____."" is [FORM]",llama-2-7B,"{'flight attendant': -14.442334204213694, 'steward': -12.406281352043152, 'stewardess': -14.455928921699524}"
Dakota,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Dakota is a ____."" is [FORM]",llama-2-7B,"{'flight attendant': -14.887167475186288, 'steward': -12.812497735023499, 'stewardess': -14.231101989746094}"
Dakota,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Dakota is a ____."" is [FORM]",llama-2-7B,"{'flight attendant': -14.52243665768765, 'steward': -12.748095273971558, 'stewardess': -13.705891489982605}"
Dakota,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Dakota is a ____."" is [FORM]",llama-2-7B,"{'flight attendant': -14.509668502490968, 'steward': -12.841723918914795, 'stewardess': -13.997284650802612}"
